TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_RRCP,TP_Malicious,TP_ARP,Attack
40332.55245016339,13162.374340457489,12197.977297435507,12197.977297435507,2470.4764146704824,303.7471001644036,0.0,0.0,0
41469.45556917301,12999.266708031852,12355.713267456706,12199.31183369143,2346.021506479121,307.6749516693929,0.0,0.0,0
41469.03026977682,12999.133391107238,12199.186720885256,12199.186720885256,2502.3972760790266,0.0,153.8358981196123,153.8358981196123,1
41294.08483023954,12999.794740083056,12199.80737146256,12360.331152666016,2407.856718051821,315.7844876133536,78.9461219033384,0.0,1
41153.25268525693,13078.419562493553,12273.593743263178,12273.593743263178,2550.357141457284,313.56850099884633,156.78425049942317,0.0,1
42218.58117667196,13173.56600930444,12202.328075751324,12202.328075751324,2408.354225477235,315.8497344888177,78.96243362220443,0.0,1
40674.57646674224,12999.250043266717,12355.697427712485,12355.697427712485,2502.4197321949337,307.674557237082,153.837278618541,0.0,1
40089.87389834935,13032.467133746974,12230.469156285622,12230.469156285622,2446.0938312571243,0.0,150.37462077400355,0.0,1
40494.52270764936,13078.770621031475,12273.923198198769,12273.923198198769,2485.857862926333,305.63826183520484,76.40956545880121,0.0,1
40399.71994144245,13073.642670740292,12269.110814079351,12269.110814079351,2329.578002673295,305.51842658010423,152.75921329005212,0.0,1
41643.07374020217,13078.757595417515,12273.910974161055,12116.55314115899,2517.725328033037,309.55639279094714,77.38909819773679,0.0,1
40052.38294744381,13045.561623971676,12089.723358830675,12242.757831727266,2448.551566345453,75.26285552291351,150.52571104582702,0.0,1
40218.3353194239,12964.290763668658,12320.49443557995,12166.488255135202,2464.0988871159902,227.22223344307287,75.7407444810243,0.0,1
40170.57558500856,12999.489893434518,12199.52128460778,12199.52128460778,2316.3648008748946,303.7855476557239,151.89277382786196,0.0,1
40247.5761334582,12999.01273321013,12199.073488089503,12199.073488089503,2470.698427967495,303.77439688124934,75.94359922031234,0.0,1
40452.19373103178,13090.62357000556,12129.539814232998,12285.046734928294,2488.110731124718,305.91525382680953,152.95762691340477,0.0,1
40241.357579782656,13081.711641339698,12276.68323264187,12276.68323264187,2455.336646528374,0.0,150.94282663084266,0.0,1
40518.6716175613,13086.57014630966,12281.242752690605,12281.242752690605,2487.3403043424005,305.8205292224264,76.45513230560658,0.0,1
40670.561783926176,12997.96698465114,12354.477889355789,12354.477889355789,2502.1727370847166,307.64418898582585,153.82209449291292,0.0,1
40248.58302361692,13160.575471471297,12196.310230196186,12196.310230196186,2315.755106999276,303.70558780318373,75.92639695079593,0.0,1
40676.3494360976,12999.81666925207,12356.236001799947,12356.236001799947,2502.5288104911283,307.6879685030076,153.8439842515038,0.0,1
40077.85068119343,13162.615172882752,12200.10675093406,12200.10675093406,2440.0213501868125,0.0,75.00065625574219,0.0,1
40693.98324682294,13005.452285766032,12361.592616391818,12361.592616391818,2503.613694459102,307.8213558761191,153.91067793805956,0.0,1
40407.33280536603,13076.106248774551,12271.4227873115,12116.088321649331,2485.3514505947346,305.5759980239428,152.78799901197138,0.0,1
40238.5104234423,12996.08472384277,12196.325663913984,12350.709533077454,2315.7580374520226,303.7059721248554,75.92649303121385,0.0,1
40157.46138437993,12995.246042903387,12195.538594109332,12041.164687854784,2469.982500072776,303.68637295976754,151.84318647988377,0.0,1
40077.11850844209,13003.120748979776,12202.928702888712,12355.46531167482,2440.5857405777424,0.0,75.01800432103717,0.0,1
40412.06657243623,13077.638130165114,12272.86039907803,12117.50773579856,2485.6426124715,305.61179661534834,152.80589830767417,0.0,1
40248.54406290296,12999.325351469064,12199.366868301737,12199.366868301737,2470.757846744656,303.7817024686052,75.9454256171513,0.0,1
40451.88435981986,13090.523455235376,12129.447049661134,12284.952781067046,2488.091702494592,305.9129142411383,152.95645712056915,0.0,1
17107.004194515983,13035.575395709518,1682.8996807159378,1682.8996807159378,323.6345539838342,254.6632555938368,127.33162779691835,0.0,1
13372.819283744744,13053.15029688232,0.0,0.0,0.0,196.71937653072257,122.9496103317016,0.0,1
13393.549459260115,13048.015628001562,0.0,0.0,0.0,246.80987947039523,98.72395178815808,0.0,1
13377.34530720338,13006.781725286388,0.0,0.0,0.0,247.0423879446608,123.52119397233037,0.0,1
13372.189043329076,13052.535121974595,0.0,0.0,0.0,196.71010544891072,122.9438159055692,0.0,1
13479.610370508037,13054.596380464196,0.0,0.0,0.0,300.0098753250629,125.0041147187762,0.0,1
13452.684063590275,13054.331913650529,0.0,0.0,0.0,199.1760749698745,124.4850468561716,74.69102811370296,1
13425.658669260623,13053.75676706504,0.0,0.0,0.0,297.52152175646813,24.793460146372343,49.586920292744686,1
13320.336825264189,13052.060282552124,0.0,0.0,0.0,195.1102128815017,0.0,73.16632983056314,1
13397.087450146651,13051.462343938938,0.0,0.0,0.0,296.250091035184,0.0,49.37501517253066,1
13293.662841297812,13050.782277814904,0.0,0.0,0.0,194.30445078632613,0.0,48.57611269658153,1
13499.342489981598,13051.850473739114,0.0,0.0,0.0,196.6997873593336,0.0,73.76242025975009,1
13741.97509245921,13055.045116700072,0.0,0.0,0.0,303.8019548811911,0.0,50.63365914686518,1
13471.43836918173,13051.66957254649,0.0,0.0,0.0,198.31596691428663,0.0,74.36848759285749,1
13553.110488223256,13052.754884324164,0.0,0.0,0.0,301.2174204074807,0.0,50.20290340124679,1
13294.486229235974,13051.590622124477,0.0,0.0,0.0,194.3164856891981,0.0,48.57912142229954,1
13713.440997080585,13053.475920232568,0.0,0.0,0.0,299.98412584000795,0.0,74.99603146000199,1
13759.955886498296,13052.98764040092,0.0,0.0,0.0,197.5231420993834,0.0,49.38078552484585,1
14278.16983072762,13000.658331209132,0.0,0.0,0.0,204.2656628144152,0.0,76.59962355540569,1
13396.525214556294,13050.91461319796,0.0,0.0,0.0,296.23765830714166,0.0,49.37294305119027,1
13576.68291237477,13052.619033722496,0.0,0.0,0.0,195.91173033729825,0.0,48.97793258432456,1
13425.875037294074,13053.967141524156,0.0,0.0,0.0,297.5263166159352,0.0,74.3815791539838,1
13321.7856090431,13052.411267683774,0.0,0.0,0.0,195.90861189769265,0.0,73.46572946163475,1
13688.476539307818,13053.508552277164,0.0,0.0,0.0,299.9848757625138,0.0,49.9974792937523,1
13296.029117124974,13052.13986398297,0.0,0.0,0.0,195.111402513604,0.0,48.777850628401005,1
13297.407432401102,13053.49289680218,0.0,0.0,0.0,195.13162847913568,0.0,48.78290711978392,1
13426.884473193966,13053.454435311562,0.0,0.0,0.0,298.7440303059226,0.0,74.68600757648065,1
13577.3491756229,13051.20333324046,0.0,0.0,0.0,196.690034535492,0.0,49.172508633873,1
13426.461081933754,13053.042819457229,0.0,0.0,0.0,298.7346099812208,0.0,74.68365249530518,1
13448.0101316662,13052.990845551994,0.0,0.0,0.0,198.3360432372573,0.0,49.58401080931432,1
13773.13066584761,13054.18033333308,0.0,0.0,0.0,303.7818306399424,0.0,126.57576276664268,1
516.5881396230199,11.63083792015805,0.0,0.0,0.0,236.1954777632096,0.0,207.56572288282052,1
40329.06287460396,12999.983544324628,12354.414741247165,12354.414741247165,2316.4527639838434,303.7970838011598,0.0,0.0,0
40026.21565114245,13120.285481463392,12160.87239307528,12160.87239307528,2584.185383528497,0.0,0.0,0.0,0
40322.01929027678,12997.713060613389,12352.257007944174,12352.257007944174,2316.0481889895323,303.74402478551247,0.0,0.0,0
40201.53751832332,13119.618118192622,12158.353790686586,12158.353790686586,2462.4514006453846,302.7604181121375,0.0,0.0,0
40767.20831219028,13126.798224367272,12318.995256713904,12318.995256713904,2494.986381106613,306.76062062786224,0.0,0.0,0
40326.45952418321,12999.144360118064,12353.617230258258,12199.19701488003,2470.7234460516515,303.7774728752031,0.0,0.0,0
40038.487999920224,13124.3082629548,12164.60101105782,12316.658523696042,2432.920202211564,0.0,0.0,0.0,0
43029.28216393563,13118.368043965944,12311.083856644962,12311.083856644962,2525.3505346964025,310.4939182003774,0.0,0.0,0
40330.69652100271,13000.510146600687,12354.915192874654,12200.47875296372,2470.983038574931,303.809389988721,0.0,0.0,0
40883.177901313335,12999.078546330897,12199.13525117207,12199.13525117207,2316.2915033871022,303.77593487043964,0.0,0.0,0
39956.50209793534,13014.332033151506,12060.781936107136,12213.450061880643,2442.690012376129,225.2480544199299,0.0,0.0,0
40050.12825686856,12994.363694747395,12347.144426105173,12194.710544301404,2438.9421088602808,74.96748285431191,0.0,0.0,0
40326.61265313925,12999.193720895795,12199.24333807144,12353.66413981918,2470.732827963836,303.7786263889962,0.0,0.0,0
40349.6599121799,13167.957295301589,12203.15119347276,12203.15119347276,2471.524292348913,303.8759375838828,0.0,0.0,0
40313.498821975234,12994.966506644245,12349.646845652174,12195.276260081522,2469.9293691304347,303.6798404668567,0.0,0.0,0
40021.0794628474,13118.601878464173,12159.311902546093,12311.303301327916,2431.862380509218,0.0,0.0,0.0,0
40323.70340182205,12998.255930216965,12352.772919076684,12198.363257588226,2470.554583815337,303.7567111248365,0.0,0.0,0
40335.44505719887,13002.040826661409,12201.915237328398,12356.36986058572,2471.273972117144,303.8451605062062,0.0,0.0,0
40349.81317889626,13168.007313308684,12203.197546698952,12203.197546698952,2471.533680344092,303.877091845585,0.0,0.0,0
40311.81556268895,12994.423911764454,12349.131195600885,12194.767055655871,2469.8262391201765,303.6671605475628,0.0,0.0,0
40707.110365333625,13003.86865092363,12203.63058009756,12203.63058009756,2440.726116019512,0.0,0.0,0.0,0
40313.14175522856,12994.85140697418,12195.168243468075,12349.537461739825,2469.9074923479648,303.6771506985203,0.0,0.0,0
39973.15722465769,13045.08708222794,12242.312492552375,12089.28358639547,2295.4335923535705,301.0404711283371,0.0,0.0,0
40163.14299562017,12996.265630002492,12196.495437386957,12196.495437386957,2470.176291116345,303.7101997274195,0.0,0.0,0
40173.66648945586,12999.670894407704,12199.69114705954,12199.69114705954,2470.823523455096,303.7897774739873,0.0,0.0,0
40001.50033757593,13002.925658273103,12202.74561776399,12355.27993798604,2440.549123552798,0.0,0.0,0.0,0
40295.26329421209,13039.018023554045,12236.616914412254,12236.616914412254,2478.3021598809632,304.70928195257744,0.0,0.0,0
40310.05388983508,13043.80406605981,12241.10843122536,12241.10843122536,2479.211834172225,304.8211271523228,0.0,0.0,0
40303.39933737752,13041.650740275603,12239.087617797106,12239.087617797106,2478.802555503212,304.7708060044932,0.0,0.0,0
40181.65662947977,13163.523875341449,12199.042606782776,12199.042606782776,2316.273912680274,303.7736278924949,0.0,0.0,0
40003.15083891094,13003.462171803269,12355.789729015374,12203.249115076913,2440.6498230153825,0.0,0.0,0.0,0
41227.15173821714,12994.818732530986,12195.137579759848,12351.485497449075,2501.566683027661,307.5696741427452,0.0,0.0,0
40320.70574574504,13047.250866746535,12244.343121100595,12244.343121100595,2479.866961235564,304.90167556174964,0.0,0.0,0
40305.75377398157,13042.412605040983,12239.802598576922,12239.802598576922,2478.947361737098,304.78861004964324,0.0,0.0,0
40305.702587652064,13042.39604181696,12239.787054628225,12239.787054628225,2478.9442135955896,304.7882229830643,0.0,0.0,0
40000.199988500746,13161.743199766042,12199.298540333955,12199.298540333955,2439.8597080667914,0.0,0.0,0.0,0
40172.19185139151,12999.193720895795,12353.66413981918,12199.24333807144,2316.312026216096,303.7786263889962,0.0,0.0,0
40185.4674925424,13003.489544029571,12203.27480285852,12203.27480285852,2471.5493271612195,303.8790156345761,0.0,0.0,0
40158.924978805706,12994.900735154532,12195.2145360681,12195.2145360681,2469.916868064425,303.6783034505441,0.0,0.0,0
40176.05665003742,13000.444318983056,12200.416976276409,12200.416976276409,2470.9705268407915,303.80785166075304,0.0,0.0,0
39982.90410301514,12996.880748620288,12197.072702551346,12349.536111333238,2439.414540510269,0.0,0.0,0.0,0
43606.14989825094,13168.335218543822,12199.540536785076,12199.540536785076,2376.533870802288,311.6765732199721,0.0,0.0,0
40544.096719221634,13119.53725207657,12312.181113487244,12312.181113487244,2493.6063014657707,306.5909387048079,0.0,0.0,0
40554.04352103866,13122.755906517965,12315.201696886088,12315.201696886088,2494.218065192119,306.6661555564081,0.0,0.0,0
40002.60065666603,13003.283329040654,12355.619793998054,12203.081278022768,2440.6162556045538,0.0,0.0,0.0,0
40587.56351986265,13119.135031284091,12155.958028987285,12311.803644743532,2493.529852099956,306.5815391926175,0.0,0.0,0
40551.09005490183,13121.800203662546,12314.30480651408,12314.30480651408,2494.036416509181,306.64382170194847,0.0,0.0,0
40171.988461533576,12999.127906608792,12353.60159381712,12199.181573894404,2316.3002988407097,303.7770883725521,0.0,0.0,0
40172.95458170162,12999.440530407575,12199.474959305571,12199.474959305571,2470.779738593533,303.78439408936885,0.0,0.0,0
40600.02717607263,12998.36687185452,12198.46737204809,12198.46737204809,2502.249717343198,0.0,0.0,0.0,0
40532.91761110168,12999.866668034254,12199.8748730783,12356.283525297253,2346.129783284289,307.6891519061362,0.0,0.0,0
40146.72013147586,13003.242580744833,12203.04303731438,12048.57413810787,2471.5023873041787,303.8732443406777,0.0,0.0,0
40161.51666732052,12995.73937152252,12196.001564044209,12196.001564044209,2470.076266135536,303.69790157404134,0.0,0.0,0
40184.500770441584,13003.176725453244,12202.98123465612,12202.98123465612,2471.4898703101003,303.871705365996,0.0,0.0,0
39975.56035629897,12994.49358334404,12194.832439753638,12347.26784525056,2438.966487950728,0.0,0.0,0.0,0
40567.30437824411,13040.593025469036,12238.09499313248,12238.09499313248,2510.37846012974,308.65308936021387,77.16327234005347,154.3265446801069,1
40227.11888944893,13042.445731615118,12239.833686592649,12239.833686592649,2324.0190544163256,304.7893841857476,76.1973460464369,0.0,1
