DateTime,StatusType,Timestamp,TimeDelta,PacketLength,SourceIP,DestinationIP,SourcePort,DestinationPort,Payload
2021-08-25 17:18:33.943041+01:00,CRUISE,8.135087,0.000241,122,172.16.0.100,172.16.0.101,28191,28191,8675
2021-08-25 17:18:33.948204+01:00,SPEED,8.14025,0.005163,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:33.952828+01:00,THROTTLE,8.144874,0.004624,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.952829+01:00,BRAKE,8.144875,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.958397+01:00,SPEED,8.150443,0.005568,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:33.963039+01:00,THROTTLE,8.155085,0.004642,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.963041+01:00,BRAKE,8.155087,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.968343+01:00,SPEED,8.160389,0.005302,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:33.972867+01:00,THROTTLE,8.164913,0.004524,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.972868+01:00,BRAKE,8.164914,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.978398+01:00,SPEED,8.170444,0.00553,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:33.983167+01:00,THROTTLE,8.175213,0.004769,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.983169+01:00,BRAKE,8.175215,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.988283+01:00,SPEED,8.180329,0.005114,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:33.993084+01:00,THROTTLE,8.18513,0.004801,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.993086+01:00,BRAKE,8.185132,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:33.993087+01:00,CRUISE,8.185133,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8675
2021-08-25 17:18:33.998454+01:00,SPEED,8.1905,0.005367,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.003073+01:00,THROTTLE,8.195119,0.004619,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.003075+01:00,BRAKE,8.195121,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.008450+01:00,SPEED,8.200496,0.005375,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.013063+01:00,THROTTLE,8.205109,0.004613,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.013064+01:00,BRAKE,8.20511,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.018470+01:00,SPEED,8.210516,0.005406,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.023071+01:00,THROTTLE,8.215117,0.004601,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.023072+01:00,BRAKE,8.215118,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.028469+01:00,SPEED,8.220515,0.005397,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.033164+01:00,THROTTLE,8.22521,0.004695,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.033166+01:00,BRAKE,8.225212,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.038457+01:00,SPEED,8.230503,0.005291,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.043029+01:00,THROTTLE,8.235075,0.004572,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.043030+01:00,BRAKE,8.235076,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.043031+01:00,CRUISE,8.235077,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8650
2021-08-25 17:18:34.048448+01:00,SPEED,8.240494,0.005417,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.053071+01:00,THROTTLE,8.245117,0.004623,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.053073+01:00,BRAKE,8.245119,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.058484+01:00,SPEED,8.25053,0.005411,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.063076+01:00,THROTTLE,8.255122,0.004592,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.063077+01:00,BRAKE,8.255123,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.068496+01:00,SPEED,8.260542,0.005419,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.071571+01:00,B,8.263617,0.003075,60,,,,,
2021-08-25 17:18:34.072331+01:00,B,8.264377,0.00076,60,,,,,
2021-08-25 17:18:34.073152+01:00,THROTTLE,8.265198,0.000821,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.073153+01:00,B,8.265199,1e-06,60,,,,,
2021-08-25 17:18:34.073154+01:00,BRAKE,8.2652,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.078465+01:00,SPEED,8.270511,0.005311,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.083090+01:00,THROTTLE,8.275136,0.004625,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.083091+01:00,BRAKE,8.275137,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.088490+01:00,SPEED,8.280536,0.005399,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.093076+01:00,THROTTLE,8.285122,0.004586,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.093077+01:00,BRAKE,8.285123,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.093078+01:00,CRUISE,8.285124,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8625
2021-08-25 17:18:34.098449+01:00,SPEED,8.290495,0.005371,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.103079+01:00,THROTTLE,8.295125,0.00463,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.103080+01:00,BRAKE,8.295126,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.108474+01:00,SPEED,8.30052,0.005394,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.113074+01:00,THROTTLE,8.30512,0.0046,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.113075+01:00,BRAKE,8.305121,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.118475+01:00,SPEED,8.310521,0.0054,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.122946+01:00,THROTTLE,8.314992,0.004471,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.122947+01:00,BRAKE,8.314993,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.128490+01:00,SPEED,8.320536,0.005543,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.133069+01:00,THROTTLE,8.325115,0.004579,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.133071+01:00,BRAKE,8.325117,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.138473+01:00,SPEED,8.330519,0.005402,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.143079+01:00,THROTTLE,8.335125,0.004606,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.143080+01:00,BRAKE,8.335126,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.143081+01:00,CRUISE,8.335127,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8600
2021-08-25 17:18:34.148464+01:00,SPEED,8.34051,0.005383,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.153076+01:00,THROTTLE,8.345122,0.004612,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.153077+01:00,BRAKE,8.345123,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.158457+01:00,SPEED,8.350503,0.00538,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.163081+01:00,THROTTLE,8.355127,0.004624,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.163082+01:00,BRAKE,8.355128,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.168381+01:00,SPEED,8.360427,0.005299,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.172921+01:00,THROTTLE,8.364967,0.00454,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.172922+01:00,BRAKE,8.364968,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.178450+01:00,SPEED,8.370496,0.005528,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.183085+01:00,THROTTLE,8.375131,0.004635,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.183086+01:00,BRAKE,8.375132,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.188341+01:00,SPEED,8.380387,0.005255,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.192962+01:00,THROTTLE,8.385008,0.004621,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.192964+01:00,BRAKE,8.38501,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.193048+01:00,CRUISE,8.385094,8.4e-05,122,172.16.0.100,172.16.0.101,28191,28191,8600
2021-08-25 17:18:34.198325+01:00,SPEED,8.390371,0.005277,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.202998+01:00,THROTTLE,8.395044,0.004673,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.202999+01:00,BRAKE,8.395045,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.208477+01:00,SPEED,8.400523,0.005478,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.213085+01:00,THROTTLE,8.405131,0.004608,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.213086+01:00,BRAKE,8.405132,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.218482+01:00,SPEED,8.410528,0.005396,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.223175+01:00,THROTTLE,8.415221,0.004693,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.223176+01:00,BRAKE,8.415222,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.228551+01:00,SPEED,8.420597,0.005375,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.233077+01:00,THROTTLE,8.425123,0.004526,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.233078+01:00,BRAKE,8.425124,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.238478+01:00,SPEED,8.430524,0.0054,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.243080+01:00,THROTTLE,8.435126,0.004602,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.243081+01:00,BRAKE,8.435127,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.243082+01:00,CRUISE,8.435128,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8575
2021-08-25 17:18:34.248582+01:00,SPEED,8.440628,0.0055,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.253068+01:00,THROTTLE,8.445114,0.004486,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.253069+01:00,BRAKE,8.445115,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.258484+01:00,SPEED,8.45053,0.005415,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.263143+01:00,THROTTLE,8.455189,0.004659,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.263144+01:00,BRAKE,8.45519,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.268504+01:00,SPEED,8.46055,0.00536,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.273192+01:00,THROTTLE,8.465238,0.004688,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.273193+01:00,BRAKE,8.465239,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.278472+01:00,SPEED,8.470518,0.005279,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.283086+01:00,THROTTLE,8.475132,0.004614,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.283087+01:00,BRAKE,8.475133,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.288480+01:00,SPEED,8.480526,0.005393,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.293054+01:00,THROTTLE,8.4851,0.004574,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.293055+01:00,BRAKE,8.485101,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.293056+01:00,CRUISE,8.485102,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8550
2021-08-25 17:18:34.298463+01:00,SPEED,8.490509,0.005407,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.303089+01:00,THROTTLE,8.495135,0.004626,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.303091+01:00,BRAKE,8.495137,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.308471+01:00,SPEED,8.500517,0.00538,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.313071+01:00,THROTTLE,8.505117,0.0046,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.313072+01:00,BRAKE,8.505118,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.318476+01:00,SPEED,8.510522,0.005404,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.323179+01:00,THROTTLE,8.515225,0.004703,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.323181+01:00,BRAKE,8.515227,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.328475+01:00,SPEED,8.520521,0.005294,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.333115+01:00,THROTTLE,8.525161,0.00464,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.333116+01:00,BRAKE,8.525162,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.338534+01:00,SPEED,8.53058,0.005418,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.343126+01:00,THROTTLE,8.535172,0.004592,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.343128+01:00,BRAKE,8.535174,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.343129+01:00,CRUISE,8.535175,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8525
2021-08-25 17:18:34.348536+01:00,SPEED,8.540582,0.005407,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.352905+01:00,THROTTLE,8.544951,0.004369,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.352906+01:00,BRAKE,8.544952,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.358227+01:00,SPEED,8.550273,0.005321,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.362820+01:00,THROTTLE,8.554866,0.004593,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.362820+01:00,BRAKE,8.554866,0.0,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.368211+01:00,SPEED,8.560257,0.005391,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.372953+01:00,THROTTLE,8.564999,0.004742,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.372954+01:00,BRAKE,8.565,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.378256+01:00,SPEED,8.570302,0.005302,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.382843+01:00,THROTTLE,8.574889,0.004587,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.382844+01:00,BRAKE,8.57489,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.388266+01:00,SPEED,8.580312,0.005422,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.393061+01:00,THROTTLE,8.585107,0.004795,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.393064+01:00,BRAKE,8.58511,3e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.393164+01:00,CRUISE,8.58521,0.0001,122,172.16.0.100,172.16.0.101,28191,28191,8525
2021-08-25 17:18:34.398225+01:00,SPEED,8.590271,0.005061,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.402807+01:00,THROTTLE,8.594853,0.004582,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.402807+01:00,BRAKE,8.594853,0.0,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.408250+01:00,SPEED,8.600296,0.005443,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.412858+01:00,THROTTLE,8.604904,0.004608,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.412859+01:00,BRAKE,8.604905,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.418265+01:00,SPEED,8.610311,0.005406,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.423118+01:00,THROTTLE,8.615164,0.004853,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.423119+01:00,BRAKE,8.615165,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.428494+01:00,SPEED,8.62054,0.005375,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.433096+01:00,THROTTLE,8.625142,0.004602,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.433098+01:00,BRAKE,8.625144,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.438276+01:00,SPEED,8.630322,0.005178,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.442991+01:00,THROTTLE,8.635037,0.004715,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.442993+01:00,BRAKE,8.635039,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.443092+01:00,CRUISE,8.635138,9.9e-05,122,172.16.0.100,172.16.0.101,28191,28191,8500
2021-08-25 17:18:34.448323+01:00,SPEED,8.640369,0.005231,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.453071+01:00,THROTTLE,8.645117,0.004748,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.453072+01:00,BRAKE,8.645118,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.458351+01:00,SPEED,8.650397,0.005279,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.463096+01:00,THROTTLE,8.655142,0.004745,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.463097+01:00,BRAKE,8.655143,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.468525+01:00,SPEED,8.660571,0.005428,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.473183+01:00,THROTTLE,8.665229,0.004658,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.473185+01:00,BRAKE,8.665231,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.478484+01:00,SPEED,8.67053,0.005299,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.483092+01:00,THROTTLE,8.675138,0.004608,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.483093+01:00,BRAKE,8.675139,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.488466+01:00,SPEED,8.680512,0.005373,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.493123+01:00,THROTTLE,8.685169,0.004657,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.493125+01:00,BRAKE,8.685171,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.493125+01:00,CRUISE,8.685171,0.0,122,172.16.0.100,172.16.0.101,28191,28191,8475
2021-08-25 17:18:34.498488+01:00,SPEED,8.690534,0.005363,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.503102+01:00,THROTTLE,8.695148,0.004614,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.503104+01:00,BRAKE,8.69515,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.508508+01:00,SPEED,8.700554,0.005404,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.513115+01:00,THROTTLE,8.705161,0.004607,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.513116+01:00,BRAKE,8.705162,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.518495+01:00,SPEED,8.710541,0.005379,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.523203+01:00,THROTTLE,8.715249,0.004708,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.523204+01:00,BRAKE,8.71525,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.528495+01:00,SPEED,8.720541,0.005291,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.533114+01:00,THROTTLE,8.72516,0.004619,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.533116+01:00,BRAKE,8.725162,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.538492+01:00,SPEED,8.730538,0.005376,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.543095+01:00,THROTTLE,8.735141,0.004603,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.543097+01:00,BRAKE,8.735143,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.543098+01:00,CRUISE,8.735144,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8475
2021-08-25 17:18:34.548495+01:00,SPEED,8.740541,0.005397,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.553087+01:00,THROTTLE,8.745133,0.004592,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.553088+01:00,BRAKE,8.745134,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.558495+01:00,SPEED,8.750541,0.005407,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.563121+01:00,THROTTLE,8.755167,0.004626,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.563123+01:00,BRAKE,8.755169,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.568563+01:00,SPEED,8.760609,0.00544,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.573278+01:00,THROTTLE,8.765324,0.004715,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.573279+01:00,BRAKE,8.765325,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.578533+01:00,SPEED,8.770579,0.005254,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.583128+01:00,THROTTLE,8.775174,0.004595,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.583129+01:00,BRAKE,8.775175,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.588553+01:00,SPEED,8.780599,0.005424,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.593108+01:00,THROTTLE,8.785154,0.004555,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.593109+01:00,BRAKE,8.785155,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.593110+01:00,CRUISE,8.785156,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,8450
2021-08-25 17:18:34.598478+01:00,SPEED,8.790524,0.005368,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.603064+01:00,THROTTLE,8.79511,0.004586,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.603065+01:00,BRAKE,8.795111,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.608491+01:00,SPEED,8.800537,0.005426,130,172.16.0.101,172.16.0.100,28091,28091,29
2021-08-25 17:18:34.613104+01:00,THROTTLE,8.80515,0.004613,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.613106+01:00,BRAKE,8.805152,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.618491+01:00,SPEED,8.810537,0.005385,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.623193+01:00,THROTTLE,8.815239,0.004702,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.623195+01:00,BRAKE,8.815241,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.628474+01:00,SPEED,8.82052,0.005279,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:34.633108+01:00,THROTTLE,8.825154,0.004634,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.633109+01:00,BRAKE,8.825155,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:34.638514+01:00,SPEED,8.83056,0.005405,130,172.16.0.101,172.16.0.100,28091,28091,30
